id,latent_0,latent_1,latent_2,latent_3,latent_4
1YQCnoQhLlgDzJKy92SpFD,1.4267482,-1.2807722,-1.0889292,0.08987007,0.20451163
0ccCNfaXyncrizO8N83AuO,1.1449335,0.70419407,-0.90043,-0.009317177,-0.085993566
6Cvw22hZZ0DNDkPAI5NYaN,-0.60363746,1.4030364,-1.5334728,-0.9111523,0.583312
3TsNM3Zudmd1250EM7qmft,0.8678879,1.2075667,-1.4576365,-1.6375062,1.144495
1OWSdIvxBKdOFNTdQqB8xx,0.30541283,-2.0227914,0.57734585,0.5018951,-0.7973576
3RS4nWjHmShCUbv9en7YAn,-0.23992448,0.9011451,-0.7018136,-0.55301374,0.17602018
6KjOklEon7I8KvEDPK0rJr,0.18494646,0.97387105,1.4354961,-1.0607142,-1.4111345
14cRZwb3Nz3dXAaSOnMVPx,-1.1416415,0.34042117,-0.7446087,-0.44029582,0.4961606
4cNtbh6KtUjRGgbz6mq366,0.48591456,-0.0952589,1.4810711,-1.324265,-0.08611897
1flcKjbtS0TCvgegYS72vR,-1.0814129,-0.19224343,-1.6012853,-0.5907903,1.3440391
1QLH7vZoGecALZIxhPSPMd,-0.29273924,1.0685977,0.6409763,0.9500619,0.31603914
6zHibEj4fzzGchErHbCNb3,-0.086918585,-2.8006396,-3.4031506,-0.3369072,-2.0561018
5bC59Brf8krNmlY5pb61eZ,0.99679273,-0.36351955,1.8953366,-0.28143463,0.25210288
6G5DxcPEMg5xoH0GaN2lMS,1.8548605,1.181337,-0.49842522,0.45768008,0.84595793
32gkjgKFDwal2uIltHH4Wk,-0.7519791,0.29763728,0.23958647,0.22319154,-0.5094326
18XFsdHKUiKFOuwA4HbG51,-0.2873483,0.2178103,0.7395892,1.0239453,0.025274167
6sYHB4AyslirNcEVqr2PyM,-0.23929456,0.5481346,-2.5772147,0.04096331,0.7920937
0WsTC9cdexSxgjoW4NlwTW,-0.9768268,0.14820237,-1.6688168,1.1560524,-0.89163035
1uCZq3hBa2ZTxOn18lkp2I,-0.556069,1.204287,1.3254104,0.5454848,0.906725
0aIdmsQsG22oMaw5G3CLFo,-0.61949855,-0.08567971,-1.7014827,0.3392303,0.27822298
2KxLC0zzzCvJ5xg9dZPnA2,0.578811,0.44330156,-0.05766444,1.7492396,-0.29797122
2DRcaAO76feWOoWCWP1cPp,0.5733068,-2.5686455,0.44884112,0.65721375,-0.11489102
09oPdIGjxiJbzyX8AcHply,-0.87257826,-0.66556484,-1.4596401,-0.7966547,0.47450912
3dQtowkCSVxACYPkd2waXq,-0.06993707,-0.9507358,0.95193404,1.1913874,-1.4492006
2QcuQQRX2P0bhZcs861SJY,-0.87595135,-2.429125,0.29228023,-0.8868119,0.30228776
4NEy474L2DgDhOgLWDzyE4,-0.54875064,-0.22901613,-0.018382505,1.8549953,-0.84521836
1wfaQ0EpdUNqZdDjgG989o,0.5270921,-1.2649353,1.5348328,-0.09565905,0.4268756
6zo52JP3T62BJWN1Fd802D,-1.4372886,0.1811403,0.7875363,0.69426954,-0.1010275
0oznE2fXDwAoja4j2R39lj,0.31556568,-0.90598375,-0.2715274,-1.0532358,-1.0766239
2YpcIMAlj3xnB1Vr3qFYL1,3.414463,-1.5284607,-1.1604365,0.290592,1.8928571
78hbE62MIMLm5QTzkqTILh,-0.36461133,-0.7555,-0.5440679,-1.899214,-0.99729586
1fzYdlr2RdnhxsI0bZsTms,0.74447864,-0.47597867,0.6744372,0.075291224,1.1035624
3Z3HiCJT6fxv4uEx88wftl,0.26485676,0.3185738,0.56567204,-0.94703156,0.851239
1P7NcAhgSizA2b7zULrvzb,0.9480232,-1.3052359,0.5335069,-0.18437384,0.34433174
3Ycd1dFYbICkBHEtfpw5JB,-0.8545199,-0.9214673,-0.18516022,-0.28716466,0.29889122
7oUqrkz1A5D6XIVZUya44D,-0.2860812,-0.31962192,-0.7343121,0.06210035,-1.9173442
5PHVPigbMClObUhe4mCy1B,1.0175714,0.24594529,1.787533,-0.03846758,0.44618976
7rwmLwwr8bfSi5ZvlWSDoT,0.06344572,-0.52347875,-0.14790772,-0.03249742,0.35081446
1tRVnqp5rpd2bhmaCGWFQp,1.5365185,0.93408614,0.9243128,0.62066084,2.5945227
4o9M41MAP0t0XFT6DdbXRp,0.43526393,1.6930985,-1.3542246,-0.4655664,-0.44521603
6ToFxXRBtl5TJFEyIoYK3f,-0.15895632,0.094395064,-0.4609025,-0.7307415,1.2964664
6DwjwQKyq3hADYIiLZTgeC,-1.3558214,0.889885,-0.71029776,-0.7003185,0.7284644
2YK28fhErkIQ7g5gCTouE9,1.6187797,-2.5844579,0.22845347,1.4031377,-0.6798136
6bHZjFucoJOvjIUmhSvFmc,0.7069115,0.25822365,1.5113244,1.4509561,0.28100204
0BeWRSISLXIwPqfQzWnDhw,0.69843733,0.42165333,-0.16070366,2.821354,-0.75344664
6HXH5qyBorB2cpTxFbwNbQ,-0.37443766,0.12729356,0.9042041,-1.146949,-0.38897115
4WS00xzITaQCMmtmv8RiqW,0.02729144,0.08761096,-0.068277024,-0.2975686,-0.61002713
1Die1ZyBLsabi6dqASDr9s,-1.1606537,-1.0519998,0.52880484,2.0419044,0.511176
3GOr8w7O4SqQExNyIfNg7C,-1.952771,-0.23123837,0.86385065,-0.14573844,0.82723516
0hzBgOqwrLbteVNByjNyF3,0.9883458,-1.4744138,1.1066799,1.9080707,0.15262981
1UpCBV61z2b7nCuHgGumul,2.7033093,0.58877254,0.4451143,0.4209323,-0.37940118
4bkhs6spQvVnVJAlXuKR6a,-1.6626667,-0.08710738,0.29962495,0.10860374,0.31661493
2rpWXKjsErmTQWSbxjvHH3,0.12050501,-1.0394258,0.22725034,0.65376526,-0.22703816
1oUreZvZqTgSghss845uC7,0.17743358,1.567374,0.12547392,-0.14899242,-1.5535784
6d1B1k4lvWNSu3LFlUw1Gj,-0.012623786,-0.7921143,1.1081719,-0.4264311,-0.6791793
635PqgECfFbL0MNLogX7Yv,-1.95441,1.2696476,-1.5122992,-1.1044608,1.2641954
6dJ2mSRaKE9ctYw9qWNGWQ,-0.88200366,1.5177705,1.4499627,-2.008022,0.68058366
1icygp76kVbs429RikF0jJ,-1.588289,0.38596386,-1.3468434,-1.7692349,1.9136121
4jXu2azK1yiEMmAOZsU3cC,-0.11490132,0.7530501,-0.21505077,1.2037559,1.2650497
7eAiYo9m6fanyAwpFG6kYp,-1.284266,0.43587524,0.6912916,-0.65302765,-1.1784712
0kURmuWRVuu0q0cqTY82pS,-0.48004895,-1.0156751,0.9259958,0.17910895,-0.13960469
3uDhXnVLkO2PmcN6ZKxVZQ,-2.3260176,-0.054111015,-1.0617386,-0.70903987,0.5770918
1w2J2l3xrhLaTvYqyHDRpQ,-1.3084584,1.5264293,0.33068117,-1.6341188,0.97661746
2rQVBaSAikVwR8bnsPFEAv,-0.19099589,0.6006192,-2.002946,-0.3691827,0.06510429
6nxsfXTEqIb9NBpB3YAnyL,-1.5032527,-0.791017,-0.15870884,-0.6401707,0.14222756
1KRAV0ta1o7rySSZnmUroc,1.717149,1.7987413,-0.9756851,0.28589478,-1.1948091
1d7Y2isBtFHGUfGon9KjP9,-0.7043664,-0.7640311,-1.742281,0.17424706,-2.292835
4e5hPZcS9iTRErCSp1b8ma,1.3939786,-0.6556594,1.2561461,-1.2506937,-0.7341746
4cbdPT6uaBOgOQe3fLMofl,0.45011404,-0.36386943,1.7091517,-0.9398225,0.27021372
6Qe6QjjOAudPdJprfWFcFH,0.93776417,1.0851126,1.5695745,0.48904288,1.3167851
44tZx8Jjf1SSwBAt5owz5d,-0.9986906,0.21073319,-1.0139124,-1.2324761,-0.27264684
0B7Cp8sbCdo7xiOtkbQf9p,-0.34276426,0.16156322,0.91590154,-0.65434533,0.943085
1TG4wi1j7mhNhUNZTAiBHR,-0.26423746,-0.30207965,-0.31110302,-0.7378549,0.20969824
4bElHWmDm18WshRGpd6yfZ,-1.1507747,0.36398804,0.96986175,-1.1773322,0.008519855
2c5bXV6mlCHtIv68ayx7si,-0.24978104,-2.1177223,-3.1252568,-0.17804007,-0.08160375
0gAziJg6yK4FdXY70BIZAH,-0.088448375,0.118009254,0.5844196,1.1071475,-0.50027865
11qEHz5MrqCRhwrlznosuX,-2.0247996,0.4152471,-0.3176109,0.20364279,-0.86713433
0CEd8Tqwpdyp3YLxdhhmDZ,0.22741571,-0.40913272,0.3996025,-1.1208476,0.26118153
5V9PsR13rPjoAL9oRb5HJR,-0.34157333,-0.65033376,0.5327608,0.21681854,-2.0693429
7hVps77ODBhUIFYOeqYW4E,1.2762239,-1.1123246,-0.44987994,-0.39623627,-0.44689596
2HOjSDwKRMq2NZ78aGewy2,1.0613092,0.21312796,0.9973358,1.0934715,-0.53572845
25E3f6clk3euezmBZMgBHY,-1.6506047,0.84780216,0.41158763,-1.5219722,-0.78113854
3EUNyQcJvtHCfFsQ2yU1Xw,1.7502491,-0.37629527,0.93508,-0.7819316,0.8980341
0QvN3utiC9jItv48BKUOzL,-1.1136688,0.5434218,1.0541205,-0.6732745,0.03814081
0yaVHZEoposbVtxGpQ6y2f,-0.4833839,0.2606449,1.6504085,-0.72451997,0.5901413
3fKtrT0Th4Ky1ZMiYuXtid,0.61884636,-0.8020091,-0.9023721,0.1121415,1.2024512
6LbmrEMSycHEoVAQ3pH1ot,0.8556992,0.99525285,-0.46366334,0.6604198,-1.9280345
28qDTGldNFEbUh9grwbmOn,0.6069898,0.38294965,-1.0124232,-0.5141024,-1.6199493
6QgN3zHiDPJ6MDzURoSYQk,0.087196425,-0.31890753,-0.98446393,0.22615297,0.2841647
0aj2QKJvz6CePykmlTApiD,-1.4449688,-0.07452988,-0.14790395,1.1057191,-1.4740057
6W2Ef5Ph6ILTUAedoQ3QIv,-0.9879815,-0.9401493,-1.4324324,-1.297619,-0.59911346
1iebvc2gYV8wni1jana3Uk,-1.9915949,0.05120333,-0.77866495,1.5455223,-0.44985715
0qpCwx9VYn7yR3d3YdT5Wd,1.9237983,0.63027596,-0.5939456,0.1423814,-0.7284986
7Lf7oSEVdzZqTA0kEDSlS5,0.46533978,0.65077925,1.429657,1.2492113,0.68990964
1AWQoqb9bSvzTjaLralEkT,-1.1598802,-0.2302917,1.3211669,0.4228476,0.23875077
5r757MKjSoampJi977D1QO,0.9957365,-1.8560687,0.2934919,0.3723079,1.3410926
01r1q2OykW2e3L17kB5bi3,1.9732097,-0.701527,0.3977758,1.0158578,0.519355
547DBSmURHs1EjJlC4zviI,0.30434245,0.48788282,-0.079898275,0.72422504,-0.57358766
44FZ6TP6a75s7eU62nHBZ3,-0.09038031,-1.8761063,1.2536494,0.618072,0.21012169
2aO1wo2q6I5WNIT4cqqgDb,-1.204647,0.8112522,0.29916555,0.29497373,-0.21610042
1EEwfP7Trp1E52C40kCWcc,-0.30667636,-0.64721644,0.7334214,-1.0764204,-0.7623021
09N8D0V8rZm1JEOmNYKrKr,1.7512418,0.022945866,-0.43863535,0.7715432,1.1233498
7aXuop4Qambx5Oi3ynsKQr,-0.43694577,-0.7582569,1.5990778,0.9667116,0.3594226
2vdZORMJtmqYLqsaJ3jKyX,-1.191835,-1.0588677,1.4243249,-0.9614081,-1.4301044
2bw4PX89H8QClTAAjLwbso,-0.9114485,0.45294955,-0.88597727,0.5300216,-0.08854981
7raMOaCCb4FaiavuqYeuvF,-0.06411103,1.1903038,0.51281875,0.47017488,-1.087825
5FVwyJuOOAvVfz806RVZa6,-1.3373468,0.39491692,0.9740935,0.09450028,-0.35580987
5WfN6EW7fuWp3vJGCt4Fkx,0.63044727,0.41729382,0.18822286,-0.6490973,-0.86492854
2x5osOF1NibY4MZUXgQ9NN,0.27277216,-1.5971407,0.82562053,0.54780865,-0.21688956
2YvQrOGZeKF9fbP5NNaQjE,-0.32526103,-0.37685362,0.67568874,1.269282,-0.72971565
0Q31z2qumrNCsTncxvp9Nk,-1.2637125,-0.23489097,-2.2025473,2.3408241,-1.2867755
7k2NSZcyBzFejYgDi5ys6n,-0.26270768,1.7952299,-1.1233974,-0.050527073,-0.65179896
4IElCV9mRpZnQi5FT9G4Xf,0.21288034,-0.8744841,0.06152913,0.7576761,0.23149909
2nZ4xew4XJunam2wUZeTt5,0.5602714,1.3798087,2.2005491,0.34247246,0.21753982
5vJzoNNax3AjNsJ8xyID2V,-1.222352,1.7033001,1.0471331,0.9122856,0.0738423
7kGZ81gD5m4xSaMBV61wKx,0.6705135,-0.021675296,-0.44004747,-0.9927671,-0.17892656
7nKbqGIp2AUYEOoUopgoDo,-1.368312,-0.9441457,-0.48560303,0.13886659,0.14371964
0AF6jl6daBHvNsvUSV8Kms,-0.4662936,-1.0270339,-1.6980046,0.3528797,-1.3236537
0pBG92cdJ3OFHuH0vmEp2x,1.4158098,-0.19476332,-0.13715959,-0.6068544,0.08675315
0ERJ35HCVOlHf2mirrZ36m,0.39059523,0.45675343,0.08443546,-0.4763024,-1.2705765
40HmkOCnK6axE6bv6M4H5W,-0.9601046,-1.4370921,-0.03334464,0.39083615,0.52197945
1FCheDH4Ldqz6uvM2rvGrV,0.5774577,0.006354278,0.52801883,0.011611951,-1.1791255
7aVzlI6XIW9wMBTOZmHPsb,-0.620545,1.0684873,-1.1057436,0.22441567,-0.2464818
0qGeOcsFxUBOZWjH1IhbJA,-0.16678716,-0.3572874,0.6684209,-0.9345944,2.2550266
0827eActpDYORuhgvWB0oY,0.7837929,0.05076331,1.6183819,0.56272525,-0.91892874
1cjasBke0KVEj9rltg49SM,-0.32766423,0.8721239,-0.07744247,0.14202522,-0.5935967
6o7wI6gmY7nmqOy5tAL5fq,-1.4486837,-0.93107766,0.9303362,-2.2193446,-0.26868367
2rMreweJkDadtWMOEv1w67,-0.37950006,1.0503603,0.70969194,-0.16380557,0.0016350077
3XyMPyuWwHcGMvXeJY6Qt0,0.9031398,0.3154872,-0.13297091,-1.1453527,1.9117975
5VIUVUvwHPM2vJaQpznd5W,0.38101965,-0.013251502,0.3039081,1.1350056,-0.92234665
1wPW7Ux4srJ8ugwXiHIP80,0.38919044,0.94057226,1.4068121,-1.7293512,-1.9621769
55do1f4mkLfM314tQDlyfw,-0.08901093,0.23327988,-0.4915475,-1.6825504,-0.7913239
24lEIdWXVJiEZ2IOCU0T9b,-1.4400727,0.5723738,-1.2141049,-1.4233524,-0.5494385
4qbucOk69GoJdBCWFfHPhk,-0.20899847,0.1607233,0.1811198,0.3820247,-1.2938821
5oBaKT5xC8Qjr1E5xIGQGa,-0.3208653,-0.16398609,-0.07293822,0.5483934,-1.8482999
7wMPExYjxfDzu4SWDUt7dQ,-0.3596416,0.5110659,0.65840364,2.1342652,-0.77073705
3MYG7lZANqw54i2Du7Y0WN,-0.43211892,0.920279,1.1654128,-1.9602334,0.09497151
5M9jOReAKGZ2AttVefFjTY,-0.7224759,1.1024535,0.44696546,0.8195862,1.067286
62YWCFAtFROEFLDGbWB64I,0.6617895,0.3450519,1.5914584,-0.037780624,-0.19457734
69rbwRMQmraCJuB7SvCChX,-0.1472701,1.462754,1.6487863,-0.046456926,-0.83019066
7yusnRKP2pwVib14OnieYY,1.8489248,-1.1771662,-2.6381803,1.3952104,-1.1369082
0zqGNya56J9Ckby3mH7HA8,-0.49761602,-0.99180996,-1.1320169,0.8921861,-0.7805078
0ELKELyeNnizHxX0ARpYOa,-0.14537604,0.5964511,0.62952757,-0.55759853,-0.9154024
4y8HOTnoJeDqM85LwZpqQq,-1.007715,-0.027108684,3.061468,0.42164177,0.2718974
7AlNdoVzzyLXFCeooiFpkF,-0.28669286,-0.797869,-0.5948349,0.46183446,0.3405666
7ktmkDmkoVnSa3zbCNv1dj,-1.5838279,-0.009897884,1.9777406,1.5909603,-0.5369955
1ERhB95z4be5BmsN0KaPml,1.7345996,-0.4942502,-0.33154914,1.0254494,-1.2731909
4RRnI2GnxGicRcg3g2R7DX,-0.43076083,-1.2293285,-0.64378923,-0.94347095,-0.22153236
4IhYyXXU4O4SztQ23SRKyk,0.16662677,-0.09297704,0.280362,0.06158921,1.2917238
45F3behwGkyajfwkAFn4jF,0.5280758,-1.6072682,1.0803789,-1.0910962,1.6217904
4fLeW0HvT1vmzXsihnRM6c,-1.3194015,-0.39443338,0.28875917,0.7271021,1.3678845
5bVE5idm7QWjKfsyr8oc1Z,0.51114434,0.35592347,-0.85457057,-0.123632506,1.8855518
0SSCcDsHVJWL3eS2q25fPg,-0.14572045,-0.15942383,0.47839096,1.2611166,-0.8605235
4BEPCUyylc1BJcxZUseQjq,0.55881494,2.161047,-0.6133162,1.7414631,1.940832
0ItGZGsTXfx3GWTeXHZDpj,0.62964743,1.2978139,0.4230672,-1.3332518,-0.9666206
2YONtmXRR4fuHBdGJRymfM,-0.25961933,0.07513088,-0.5151542,1.1028821,-0.25199518
3XPAyaRmV9A6P67YfUfPIP,-0.10429748,0.8907431,-0.19934987,0.8184453,0.0932062
5z0cLdssdDu3AeoZSByVmh,-0.29794905,-0.40434977,-0.9568639,0.4732751,-0.65020347
1WTkDEjAYZaJ9V8MxdqtRU,-0.47165814,-0.5793327,0.89158535,0.10046111,-0.17610085
5fievxrUYfkooP0x72ztCW,0.9699061,1.1377754,-0.17715771,2.0099068,0.05448775
35AUSHqiuvHNkwsv1lWlKo,0.56772053,-0.91684324,-0.13573068,0.3251478,1.3207875
2nX9948PslVYrrHUf6w0eL,0.32556522,-0.27127078,1.9409065,0.058419507,0.26228353
4qwT6ISA0clmfsFSTjd9Hb,-0.3634733,0.1057111,1.5764068,-0.817995,-0.09417803
0yGlYMCTNE1aKRd5YAXEdg,0.3868606,2.2566037,-0.71550846,-0.611238,0.76924664
5THxab9CAG47WXZORdluAe,1.5453833,0.82752204,-0.590689,-0.018055065,-0.5475486
3cxQ7fpJIOctbIOBWUtXN8,1.3353553,0.22530644,1.2645999,-0.44798625,-0.35201854
4jyWghF2NrXnFo8xU0efha,-0.42490694,-0.7709598,0.64163196,-1.4237571,-1.1854587
4lUomyaxHggvq3ITyJ5Fw5,1.2927825,-0.9541099,1.0502495,0.7486697,-0.22385344
66Vok6jL3LCuAcoLBGVDdl,-0.8158479,-0.84099406,-2.2738435,-1.5830073,0.43386772
475SwgnlNzAeIESgU3fVCA,-1.1314408,0.7721418,0.6418343,-0.9833255,-0.97459704
0JeytN4kSRjq84ntZB9xR6,0.44119674,-0.65886813,-0.28363225,-0.6578119,-0.15509994
7qRyNAGeRBuvfqW7LCGpy2,1.200412,0.45199844,-0.7352899,-1.3784282,0.55990803
6cqpcYmD3MkSnbKZKXUu97,1.0438029,-0.07907325,-1.3779535,-0.7274425,-0.23641025
68s1Ze8CUHIkER6ZWzcnaB,-0.16471347,-0.87896246,0.3399938,0.059072785,1.3000047
7dMI4YPF7xkhZtVl8HEfgF,-0.9835672,0.5791945,-1.2605165,0.37451333,-0.08872688
6nydw5eeMzn5SvZctvjyDK,-0.61886233,-0.2539135,-0.40541226,-0.26931345,-0.8982119
4IGmaFKOcmZ2fS0Tku0GFO,1.3081007,-0.6271152,1.0398031,-3.0211785,-0.38252613
7cRQEoeJWLkdWCn3cKFW7H,0.8122294,0.6100117,-0.8005808,-0.05135632,-0.03475182
2fZ3HrsfQvXHq7Xw9fcqY3,1.4215064,0.3977551,-1.8159281,-1.8635625,0.30769217
2KlmTFm6Ow1ulX7QKGYanj,-0.38589403,-1.3483837,-0.5112045,0.38121474,0.5731352
2OGsdtjji4mHLhBueURftn,-0.7163614,-2.6687865,1.1059548,-3.6947238,0.76158476
5SfAnhNBGFZljcMvBM0v1k,0.36473036,-0.6449206,-0.011998909,1.5499763,0.47776556
47L5nYEd58zk1JdTMWXlN2,1.1830026,0.25609517,-0.8038356,0.915833,-0.2358195
5cRe66dKvjVz935FPlUqn9,-0.50190157,-1.7772741,-0.8853735,-0.03826432,0.19525196
4ae9zUagzKqmcsSE3KDCdt,0.87416905,0.23765045,0.28963986,0.4953102,-1.4487883
3YiJLJm0fs12SEqWXalM8j,0.32764792,-0.98170775,0.4941757,0.023190692,-0.4024227
12ei8fLJG8BkDifbM1bH4A,-0.6759327,-0.7021629,0.9855295,-0.99354184,-0.20996067
4iNJlwUtzBpCYqgn3NAOWI,1.1914557,-0.42962962,-1.3165214,1.4021934,1.1008482
0uasLQlz4jpMejX6MGvVZ5,0.37812543,0.55831945,0.6716264,0.8806396,1.7510968
35coh2tJt6An8ZbyydyShV,-1.4709325,-0.2379044,1.098862,-0.17996314,1.0015115
3ZLEJSmu474qTJDCov7OgU,-0.08857363,-0.020012734,-1.3489039,0.062039256,-0.7702566
2KFdruHzumHEdkL619ViZk,0.87709826,1.0617893,1.7474151,2.396528,-1.7903411
4h0hko1UdCPiw0pZydiYQ6,-1.1193839,0.490181,-0.70015335,-0.9013634,0.13505606
3Wb3F6tYvMOiogDdJbIVDV,-0.5856573,-0.86802965,-1.1743268,0.003903307,0.07643095
664BDTPLhLoGNx9vM0BsIm,-0.078843825,0.024151469,-0.34165117,0.29459286,0.8981513
2Z3vXE7kPvmsDRD0NS9h0Z,-0.18767227,-1.1973139,1.07116,1.2495518,1.382711
49wvvG9mUekKPKsN1oPprN,-0.32896575,-0.47512877,0.15704793,1.1587083,-0.796553
73IRKzGScWsnFqFScREZ6Z,0.15547775,2.0293422,0.43474913,-1.2873532,-0.49469855
6KqZhZxY9KGlNzjJXN3Igd,-0.054179963,-1.0290196,-0.15606363,0.6061367,0.27752137
4krMOD5ao0TF3qdH2688Cj,0.14830069,0.96536773,-0.56047076,-1.1014572,1.6947865
5l3WhHYHjPqwLYUgSbP2Vv,-2.2477865,-0.6879038,-1.5043839,2.658509,0.17797405
6Lc9atrdQJagQm2qwsnKSp,1.3106031,-0.30613613,-0.039199866,-0.52331716,-1.3038844
5XqDAsr0kgfi4GM7tl7NAW,-0.18266605,-2.3045654,0.38819468,-1.3855486,-0.8804661
02usyRyNqhvKzaJRcQljUN,-2.3839333,-0.3125432,-0.9855798,-0.98562735,-1.1590027
429tLuHuoN1CkbUQ220VHe,1.0699196,-0.5334656,-0.043819413,0.7334062,0.58778
2fua7xNwdmqxAonzfZb5AQ,-0.17844589,-0.8614006,-1.454934,1.1604776,-0.73001766
5AXU5CYAqsjzoP6bdaNR2b,1.6862094,0.640109,0.30225122,0.495512,-0.33469146
3MuyzpBZQffgvs3TS56GK8,-0.33309773,-2.5536082,0.3205509,-0.89093584,0.32112736
7mvVEQWuNPXPsq9r6oR5E1,0.66061926,-0.95974797,0.07287353,-1.2011888,-0.5650041
3cZVOqCrSAGpKc7FqyH4jA,-0.5380885,0.5085984,-0.35332695,-0.7848564,-0.019472029
14HzNbIj3jrTTJTJ8ZTWKH,-0.5189487,-0.09235163,0.097133994,-0.27440602,-1.559368
70Yg68tHq9fUb6ItYIq1ay,1.4580957,0.85464495,-0.51549786,-0.058551956,-1.0019336
5nLHz3Ffv3xLyqMbVVuFtC,0.7217788,-0.843941,1.7617434,0.6109119,-1.1196265
7uoOSYPyBBmgxvSTuq12wf,0.75034106,-0.25206143,-0.4731426,-0.68908584,0.096372336
1BYnQ8X1qX7vJ6DM8Vm1oR,-0.22779201,-0.19084525,-0.5737795,-0.8197491,-0.12070544
5v6tSi9CNVRV2gWs4tEqg1,1.0980657,0.09409374,0.17471732,-0.8666835,-0.24165657
5IthAcLzwL4uXOh3ZHF4rk,0.54776603,-0.40803176,0.37284344,0.25103444,-0.42204434
7HEFY9NrfoSiY0jNqzXzdy,-0.5708428,0.6566576,-0.44300357,-0.46064338,1.4253342
1VFQtvDXuqO0eU9hWkmwoS,-0.6682862,-0.49589795,0.25835735,-0.15377441,0.4417608
0ARlstNEX89cwxmTBem5x0,-0.13826723,-1.2718867,0.32383093,-0.015034466,2.773759
4j7NKT5XBAehZ7bNljMTM6,-0.6007343,-0.98738307,0.6508121,0.46158135,-1.5180794
1ucckxhNWuDqLovIYCiXw8,0.15055689,-0.4553783,1.2592424,-0.44680405,0.116890036
7tiQaytrRfGwguuBXV4Ojy,-1.4953008,0.4891733,-0.34326202,-1.1627338,-0.73430556
50EgGY0PECQYWoYrqLAkLP,1.7864064,1.7641355,-1.0550474,-2.1464055,0.20805983
0aggoBak2rgq14BTY8OOYW,-1.0570667,0.17524496,0.027430393,1.5558789,-0.8377194
01N0v5ubrBKaUa99n0ngzm,0.11204368,-1.0220437,0.7630663,0.59122616,-0.5223271
5B45g7hZZ9Ts39ljNlj3o2,-1.1001598,-1.4286976,-1.5380652,1.2010452,0.13577752
5QZKcQDp0tCcvMdyqEciBV,-0.295009,-0.9967299,-0.1124015,-0.09134444,1.2086303
6zqfI0E86dffJWBXsNWyKw,1.5700659,1.5457922,0.59862363,0.1877721,-1.3251041
00iCRJ7pk3onHablkLyVH1,1.3929869,0.8006405,-0.58512497,-0.5171085,1.5438448
4yY3ruzewsu61wUbcp7knY,0.8212076,-0.24215454,-0.19135599,-0.42651942,-0.043995924
4nkoJQuOTlUWdA0msEb2kg,-0.3050286,0.4903396,-1.9514332,-0.4611454,-0.24095626
2jppsxdHlNHz9eK0QyYlTq,1.1319747,-1.9344321,-0.21528,0.45674932,1.035138
4JehYebiI9JE8sR8MisGVb,0.123650715,0.7117747,-0.0054543098,0.7041896,-1.2296435
0etbeacNEukXXNPOlXzZmu,0.22435388,0.16797774,-0.52633303,0.7950125,-0.97958165
2doPWT8oXQp4eHAQ3uqL0k,-0.31620526,-0.92191243,-1.0891818,-0.7836711,0.44094944
3Ya6w5IL4lBLeQEsWmTuQi,-0.041122746,1.7711842,1.4357609,-0.9968256,0.5895587
1bGgq4kd7w6mt8UPgiMxJM,1.2182273,0.96172774,0.5104008,0.23457445,0.7809555
5R9a4t5t5O0IsznsrKPVro,-1.2404797,1.1684994,2.776154,-0.45012054,-1.5364267
3MMxrirNKK3QurUkMYvjio,-0.6950926,1.4229218,-0.13187836,-0.9065997,0.5949048
1CxebLetK1dLJvRXlgHGXg,-0.12421602,0.35706964,0.41075116,2.0533807,3.5484755
3WFswNYDLfjj9Cg0Y1sNyW,-0.1480581,-0.42100596,0.13050905,1.186964,-0.22212139
24MZzerdK36evh50yAdC4W,1.3799866,-0.26740187,1.5711915,-1.0268997,-0.18079938
26NX1wPt1TRCH536yocd6i,-1.6293986,0.6380656,-0.7160057,-1.380052,1.5284497
3ERa3mEeOnrh2Mc47qM6T1,-1.0327475,1.1824251,-1.5207027,0.4193812,-0.884587
03LDjOt38LwvM9choMGGWU,0.6364461,-0.8410413,1.836615,0.9546006,0.044957235
31acMiV67UgKn1ScFChFxo,0.8769038,-1.2220199,-0.003991561,1.957208,-0.8746728
1j9HwUMSkRUeVFRWlHcFsy,-0.7623057,0.6315249,2.4113593,0.43152145,1.0977818
3vi85V6MSvFs0j720UxoAF,-0.8739327,-1.4957148,1.486885,-0.74074966,1.8407418
2UBZCxvghc6M635BEKjHZe,0.5720835,-0.9794953,-0.6517217,1.1391869,1.4961153
22yMWV37oR5GTuP6XMummO,1.5093473,-0.5543358,1.718995,-0.7710553,-0.7052089
2ZBNclC5wm4GtiWaeh0DMx,0.76246506,-2.0404534,0.73440415,0.3955335,-0.91956747
1l0LovwzqV3leLDHOz7zJ6,-0.3384666,0.015089102,-1.6175859,0.6972745,-0.9450067
5Ssv6DaKrW0HczVqx6zXdl,-1.4603806,0.48030958,0.4825595,-0.9218452,-1.5711861
1FKxKGONukVFXWVJxAKmlz,0.7745104,-2.0145986,1.4693063,-0.27661306,0.3087104
53hNzjDClsnsdYpLIwqXvn,-1.6945237,-0.8786183,1.1062672,-2.5452735,1.1402187
3ID5lLzkh4uM8XPUuB2VKq,-1.5806504,0.5695536,-0.33017325,1.2544458,-0.65696806
6GcuA4J9ruyClBizBd4m5E,-1.4203098,2.2691119,1.0888828,0.74364364,1.2547427
5m3MMqREtffhno6KLdpnDI,0.9640989,0.18365088,0.6467925,-1.4475247,-1.0722032
